timeframe,setup,rr,feature,bucket,trades,wins,losses,win_rate_pct_num,win_rate_pct
1h,PFR,1.0,dist_to_sma80_pct,low30,122,53,69,43.44262295081967,"43,4%"
1h,PFR,1.0,clv,low30,122,53,69,43.44262295081967,"43,4%"
1h,PFR,1.0,vol_z,low30,122,53,69,43.44262295081967,"43,4%"
1h,PFR,1.5,lower_wick,top50,196,85,111,43.36734693877551,"43,4%"
1h,PFR,1.0,body_pct,low50,203,88,115,43.34975369458128,"43,3%"
1h,PFR,1.0,ret_1_pct,low50,203,88,115,43.34975369458128,"43,3%"
1h,PFR,1.5,sma8,top60,233,101,132,43.34763948497854,"43,3%"
1h,PFR,1.5,sma80,top60,233,101,132,43.34763948497854,"43,3%"
1h,PFR,1.5,lower_wick,top60,233,101,132,43.34763948497854,"43,3%"
1h,PFR,1.5,lower_wick_pct,top60,233,101,132,43.34763948497854,"43,3%"
1h,PFR,1.5,rolling_high_20,top60,233,101,132,43.34763948497854,"43,3%"
1h,PFR,1.5,rolling_low_20,top60,233,101,132,43.34763948497854,"43,3%"
1h,DL,1.5,ma_gap_pct,top50,90,39,51,43.333333333333336,"43,3%"
1h,DL,1.5,range_pct,top50,90,39,51,43.333333333333336,"43,3%"
1h,DL,1.5,ret_3_pct,top50,90,39,51,43.333333333333336,"43,3%"
1h,PFR,1.5,sma80,quartile_2,97,42,55,43.29896907216495,"43,3%"
1h,PFR,1.5,body,quartile_2,97,42,55,43.29896907216495,"43,3%"
1h,PFR,1.5,lower_wick,quartile_2,97,42,55,43.29896907216495,"43,3%"
1h,PFR,1.5,lower_wick_pct,quartile_1,97,42,55,43.29896907216495,"43,3%"
1h,DL,1.0,dist_to_low_n_pct,low60,111,48,63,43.24324324324324,"43,2%"
1h,DL,1.0,sma80,top40,74,32,42,43.24324324324324,"43,2%"
1h,DL,1.0,atr,top40,74,32,42,43.24324324324324,"43,2%"
1h,DL,1.0,upper_wick,top40,74,32,42,43.24324324324324,"43,2%"
1h,DL,1.0,ma_gap_pct,low20,37,16,21,43.24324324324324,"43,2%"
1h,DL,1.0,dist_to_sma80_pct,low20,37,16,21,43.24324324324324,"43,2%"
1h,DL,1.0,atr_pct,top20,37,16,21,43.24324324324324,"43,2%"
1h,DL,1.0,upper_wick,top20,37,16,21,43.24324324324324,"43,2%"
1h,DL,1.0,rsi,low20,37,16,21,43.24324324324324,"43,2%"
1h,DL,1.0,pos_in_range_n,low20,37,16,21,43.24324324324324,"43,2%"
1h,DL,1.5,bars_since_new_high,low10,37,16,21,43.24324324324324,"43,2%"
1h,DL,1.5,bars_since_new_high,low15,37,16,21,43.24324324324324,"43,2%"
1h,DL,1.5,bars_since_new_high,low20,37,16,21,43.24324324324324,"43,2%"
1h,DL,1.5,context_bars_since_extreme,low10,37,16,21,43.24324324324324,"43,2%"
1h,DL,1.5,context_bars_since_extreme,low15,37,16,21,43.24324324324324,"43,2%"
1h,DL,1.5,context_bars_since_extreme,low20,37,16,21,43.24324324324324,"43,2%"
1h,PFR,1.5,range,top30,118,51,67,43.22033898305085,"43,2%"
1h,PFR,1.0,ma_gap_pct,top20,81,35,46,43.20987654320987,"43,2%"
1h,PFR,2.0,bars_since_new_high,top25,95,41,54,43.15789473684211,"43,2%"
1h,PFR,2.0,context_bars_since_extreme,top25,95,41,54,43.15789473684211,"43,2%"
1h,PFR,1.0,lower_wick,quartile_0,102,44,58,43.13725490196079,"43,1%"
1h,PFR,1.0,lower_wick,low25,102,44,58,43.13725490196079,"43,1%"
1h,PFR,1.0,vol_z,quartile_0,102,44,58,43.13725490196079,"43,1%"
1h,PFR,1.0,vol_z,low25,102,44,58,43.13725490196079,"43,1%"
1h,PFR,1.5,rsi,top50,195,84,111,43.07692307692308,"43,1%"
1h,PFR,1.5,dist_to_high_n_pct,low50,195,84,111,43.07692307692308,"43,1%"
1h,PFR,1.5,pullback_from_new_high_pct,top50,195,84,111,43.07692307692308,"43,1%"
1h,PFR,1.5,context_pullback_pct,top50,195,84,111,43.07692307692308,"43,1%"
1h,DL,1.5,range_pct,top40,72,31,41,43.05555555555556,"43,1%"
1h,DL,1.0,sma8,top50,93,40,53,43.01075268817204,"43,0%"
1h,DL,1.0,rolling_high_20,top50,93,40,53,43.01075268817204,"43,0%"
1h,DL,1.0,rolling_low_20,top50,93,40,53,43.01075268817204,"43,0%"
1h,DL,1.0,dist_to_low_n_pct,low50,93,40,53,43.01075268817204,"43,0%"
1h,PFR,2.0,dist_to_sma80_pct,quartile_2,93,40,53,43.01075268817204,"43,0%"
1h,PFR,2.0,vol_z,quartile_3,93,40,53,43.01075268817204,"43,0%"
1h,PFR,1.5,range_pct,top60,233,100,133,42.91845493562232,"42,9%"
1h,PFR,1.5,clv,top60,233,100,133,42.91845493562232,"42,9%"
1h,PFR,1.5,ret_5_pct,low60,233,100,133,42.91845493562232,"42,9%"
1h,PFR,2.0,body_pct,top30,112,48,64,42.857142857142854,"42,9%"
1h,PFR,2.0,ret_1_pct,top30,112,48,64,42.857142857142854,"42,9%"
1h,DL,1.0,sma8,top30,56,24,32,42.857142857142854,"42,9%"
1h,DL,1.0,sma80,top30,56,24,32,42.857142857142854,"42,9%"
1h,DL,1.0,ret_3_pct,low30,56,24,32,42.857142857142854,"42,9%"
1h,DL,1.0,rolling_high_20,top30,56,24,32,42.857142857142854,"42,9%"
1h,PFR,2.0,body,top15,56,24,32,42.857142857142854,"42,9%"
1h,PFR,2.0,vol_z,top15,56,24,32,42.857142857142854,"42,9%"
1h,DL,3.0,pos_in_range_n,top30,49,21,28,42.857142857142854,"42,9%"
1h,DL,2.0,slope_strength,top20,35,15,20,42.857142857142854,"42,9%"
1h,DL,2.0,ret_3_pct,top20,35,15,20,42.857142857142854,"42,9%"
1h,DL,2.0,rsi,top20,35,15,20,42.857142857142854,"42,9%"
1h,DL,2.0,dist_to_low_n_pct,top20,35,15,20,42.857142857142854,"42,9%"
1h,DL,2.0,vol_z,top20,35,15,20,42.857142857142854,"42,9%"
1h,PFR,1.5,upper_wick_pct,top30,117,50,67,42.73504273504273,"42,7%"
1h,PFR,1.5,lower_wick_pct,top30,117,50,67,42.73504273504273,"42,7%"
1h,PFR,1.5,pullback_from_new_high_pct,low30,117,50,67,42.73504273504273,"42,7%"
1h,PFR,1.5,context_pullback_pct,low30,117,50,67,42.73504273504273,"42,7%"
1h,PFR,2.0,range,top20,75,32,43,42.66666666666667,"42,7%"
1h,PFR,2.0,clv,top20,75,32,43,42.66666666666667,"42,7%"
1h,PFR,2.0,pos_in_range_n,low20,75,32,43,42.66666666666667,"42,7%"
1h,PFR,2.0,dist_to_high_n_pct,low20,75,32,43,42.66666666666667,"42,7%"
1h,PFR,1.0,ma_gap_pct,top15,61,26,35,42.62295081967213,"42,6%"
1h,PFR,1.0,lower_wick_pct,low15,61,26,35,42.62295081967213,"42,6%"
1h,PFR,1.0,range,low40,162,69,93,42.592592592592595,"42,6%"
1h,DL,1.5,ret_3_pct,top60,108,46,62,42.592592592592595,"42,6%"
1h,DL,1.5,dist_to_low_n_pct,top60,108,46,62,42.592592592592595,"42,6%"
1h,DL,1.5,slope_strength,top30,54,23,31,42.592592592592595,"42,6%"
1h,DL,1.5,range_pct,top30,54,23,31,42.592592592592595,"42,6%"
1h,DL,1.5,body,low30,54,23,31,42.592592592592595,"42,6%"
1h,DL,1.5,ret_5_pct,top30,54,23,31,42.592592592592595,"42,6%"
1h,PFR,1.0,upper_wick,quartile_1,101,43,58,42.57425742574257,"42,6%"
1h,PFR,1.0,ret_5_pct,quartile_2,101,43,58,42.57425742574257,"42,6%"
1h,PFR,1.5,sma8,top50,195,83,112,42.56410256410256,"42,6%"
1h,PFR,1.5,range_pct,top50,195,83,112,42.56410256410256,"42,6%"
1h,PFR,2.0,vol_z,top25,94,40,54,42.5531914893617,"42,6%"
1h,DL,1.0,upper_wick,top25,47,20,27,42.5531914893617,"42,6%"
1h,DL,1.0,rsi,quartile_0,47,20,27,42.5531914893617,"42,6%"
1h,DL,1.0,rsi,low25,47,20,27,42.5531914893617,"42,6%"
1h,DL,1.0,dist_to_low_n_pct,quartile_0,47,20,27,42.5531914893617,"42,6%"
1h,DL,1.0,dist_to_low_n_pct,low25,47,20,27,42.5531914893617,"42,6%"
1h,PFR,1.5,vol_z,top60,233,99,134,42.48927038626609,"42,5%"
1h,DL,3.0,rsi,top20,33,14,19,42.42424242424242,"42,4%"
1h,PFR,1.0,vol_z,low60,243,103,140,42.38683127572017,"42,4%"
1h,PFR,1.5,ma_gap_pct,low15,59,25,34,42.3728813559322,"42,4%"
1h,PFR,1.5,atr,top15,59,25,34,42.3728813559322,"42,4%"
1h,PFR,1.5,atr_pct,low15,59,25,34,42.3728813559322,"42,4%"
1h,PFR,1.5,lower_wick_pct,low15,59,25,34,42.3728813559322,"42,4%"
1h,PFR,1.5,ret_5_pct,low15,59,25,34,42.3728813559322,"42,4%"
1h,PFR,1.5,pullback_from_new_high_pct,top15,59,25,34,42.3728813559322,"42,4%"
1h,PFR,1.5,context_pullback_pct,top15,59,25,34,42.3728813559322,"42,4%"
1h,DL,1.0,ma_gap_pct,low60,111,47,64,42.34234234234234,"42,3%"
1h,DL,1.0,range_pct,low60,111,47,64,42.34234234234234,"42,3%"
1h,DL,1.0,clv,low60,111,47,64,42.34234234234234,"42,3%"
1h,DL,1.0,ret_5_pct,low60,111,47,64,42.34234234234234,"42,3%"
1h,PFR,1.5,range,top40,156,66,90,42.30769230769231,"42,3%"
1h,PFR,1.5,upper_wick_pct,low40,156,66,90,42.30769230769231,"42,3%"
1h,PFR,1.5,rsi,top40,156,66,90,42.30769230769231,"42,3%"
1h,PFR,1.5,dist_to_high_n_pct,top40,156,66,90,42.30769230769231,"42,3%"
1h,PFR,1.5,pullback_from_new_high_pct,low40,156,66,90,42.30769230769231,"42,3%"
1h,PFR,1.5,pullback_from_new_high_pct,top40,156,66,90,42.30769230769231,"42,3%"
1h,PFR,1.5,context_pullback_pct,low40,156,66,90,42.30769230769231,"42,3%"
1h,PFR,1.5,context_pullback_pct,top40,156,66,90,42.30769230769231,"42,3%"
1h,PFR,1.5,atr,top20,78,33,45,42.30769230769231,"42,3%"
1h,PFR,1.5,lower_wick_pct,top20,78,33,45,42.30769230769231,"42,3%"
1h,PFR,1.5,vol_z,low20,78,33,45,42.30769230769231,"42,3%"
1h,PFR,1.5,bars_since_new_high,low10,78,33,45,42.30769230769231,"42,3%"
1h,PFR,1.5,bars_since_new_high,low15,78,33,45,42.30769230769231,"42,3%"
1h,PFR,1.5,bars_since_new_high,low20,78,33,45,42.30769230769231,"42,3%"
1h,PFR,1.5,context_bars_since_extreme,low10,78,33,45,42.30769230769231,"42,3%"
1h,PFR,1.5,context_bars_since_extreme,low15,78,33,45,42.30769230769231,"42,3%"
1h,PFR,1.5,context_bars_since_extreme,low20,78,33,45,42.30769230769231,"42,3%"
1h,DL,2.0,rsi,top30,52,22,30,42.30769230769231,"42,3%"
1h,DL,2.0,vol_z,top30,52,22,30,42.30769230769231,"42,3%"
1h,PFR,1.5,atr,quartile_1,97,41,56,42.2680412371134,"42,3%"
1h,PFR,1.5,atr,quartile_3,97,41,56,42.2680412371134,"42,3%"
1h,PFR,1.5,atr_pct,quartile_2,97,41,56,42.2680412371134,"42,3%"
1h,PFR,1.5,atr_pct,quartile_3,97,41,56,42.2680412371134,"42,3%"
