timeframe,symbol,setup,side,signal_time,entry_time,exit_time,signal_idx,entry_idx,exit_idx,entry,stop,risk,rr,tp,outcome,exit_reason,fill_delay,bars_in_trade,sma8,sma80,ma_gap_pct,dist_to_sma80_pct,slope_strength,atr,atr_pct,range,range_pct,body,body_pct,upper_wick,lower_wick,upper_wick_pct,lower_wick_pct,clv,ret_1_pct,ret_3_pct,ret_5_pct,rsi,rolling_high_20,rolling_low_20,pos_in_range_n,dist_to_high_n_pct,dist_to_low_n_pct,vol_z,bars_since_new_high,pullback_from_new_high_pct,after_new_high_flag,context_bars_since_extreme,context_pullback_pct,context_after_extreme_flag
1h,BTC_USDT,DL,long,2020-07-30T21:00:00+00:00,2020-07-30T22:00:00+00:00,2020-07-31T00:00:00+00:00,1338,1339,1341,11164.6,11071.4,93.20000000000073,1.0,11257.800000000001,loss,sl,1,3,11061.6875,10998.81875,0.571595472468347,0.7880959943993953,0.06652834784177529,85.83617213973436,0.7743103345788134,93.0,0.8389337422759461,51.0,0.4600604393126156,28.0,14.0,0.25258220197555364,0.12629110098777682,0.15053763440860216,-0.4579535760786624,-0.0766179917072285,0.571558176457243,53.73680184882006,11172.0,10835.0,0.7433234421364985,0.7802985882459068,2.2597086283884353,-0.5852432857905334,1.0,0.7742570712495525,1,1.0,0.7742570712495525,1
1h,BTC_USDT,PFR,long,2020-08-01T11:00:00+00:00,2020-08-01T12:00:00+00:00,2020-08-01T13:00:00+00:00,1376,1377,1378,11659.1,11562.9,96.20000000000073,1.0,11755.300000000001,loss,sl,1,2,11624.0625,11175.71875,4.011766581008492,4.319912309890583,0.30825149032894456,108.06893039058984,0.9269539854234236,96.0,0.8234335463395805,29.5,0.2530342668439336,0.5,66.0,0.004288716387185316,0.5661105631084616,0.9947916666666666,0.2536761544414734,-0.17980221756068726,0.06007810153199067,68.42860320535527,11748.5,11223.0,0.8287345385347288,0.7719689496933568,3.73547197323841,-0.5612337703197532,5.0,0.7660552410946079,1,5.0,0.7660552410946079,1
1h,BTC_USDT,PFR,long,2020-08-06T17:00:00+00:00,2020-08-06T18:00:00+00:00,2020-08-06T21:00:00+00:00,1502,1503,1506,11874.1,11786.4,87.70000000000073,1.0,11961.800000000001,loss,sl,1,4,11793.8125,11430.5625,3.177883853047477,3.818162929427139,0.1316676497851184,86.27657071265561,0.7270293310243162,87.5,0.737338838796663,37.0,0.3117889946911604,7.0,43.5,0.05898710710373304,0.3665627370017696,0.92,0.3127641589180108,0.5294591045787556,0.8669783255418562,64.65434574175762,11881.0,11537.5,0.9592430858806404,0.11797421420746608,2.7766073986685766,-0.4701924826198014,3.0,0.1178351990573184,1,3.0,0.1178351990573184,1
1h,BTC_USDT,PFR,long,2020-08-07T08:00:00+00:00,2020-08-07T09:00:00+00:00,2020-08-07T11:00:00+00:00,1517,1518,1520,11847.1,11734.4,112.70000000000073,1.0,11959.800000000001,loss,sl,1,3,11820.125,11525.36875,2.5574561334534343,2.6821809931244096,0.041721238751109044,84.16430463812674,0.7111775287348577,112.5,0.9506105031898264,49.0,0.41404368583379103,12.5,51.0,0.10562338924331403,0.43094342811272124,0.8888888888888888,0.4157651351236691,0.38595300704045155,0.033810912472009846,56.51803719877551,11915.0,11630.0,0.7175438596491228,0.6802146267269424,1.7279986480206178,-0.0808485777204882,6.0,0.6756189676877885,1,6.0,0.6756189676877885,1
1h,BTC_USDT,DL,long,2020-08-08T14:00:00+00:00,2020-08-08T15:00:00+00:00,2020-08-08T16:00:00+00:00,1547,1548,1549,11764.6,11712.4,52.20000000000073,1.0,11816.800000000001,loss,sl,1,2,11713.9375,11681.75,0.27553662764568665,0.4686797782866437,0.14644485153154688,75.27072509666367,0.6413387730299805,52.0,0.44306224172453457,15.5,0.1320666297448132,12.5,24.0,0.10650534656839773,0.20449026541132365,0.46153846153846156,-0.13189244383934318,-0.36081161388912264,-0.10639203336454406,57.14596493112974,11812.0,11464.5,0.7827338129496403,0.6432922932731223,2.3175563413283347,-0.48095848979938005,2.0,0.6391804944124618,1,2.0,0.6391804944124618,1
1h,BTC_USDT,PFR,long,2020-08-14T01:00:00+00:00,2020-08-14T02:00:00+00:00,2020-08-14T03:00:00+00:00,1678,1679,1680,11799.6,11714.4,85.20000000000073,1.0,11884.800000000001,loss,sl,1,2,11669.5,11577.775,0.7922506699257876,1.8244006296546649,0.27833149546187125,93.64991644552657,0.7943838870601966,85.0,0.7210111120536093,35.0,0.2968869284926626,10.5,39.5,0.0890660785477988,0.33505810501314787,0.8764705882352941,0.2977709715841437,0.5715748165842083,1.5899004696454,67.46014369614369,11833.5,11278.0,0.9198919891989199,0.37747052336924247,4.334549155992875,-0.35704917383124274,1.0,0.3760510415346263,1,1.0,0.3760510415346263,1
1h,BTC_USDT,DL,long,2020-08-14T19:00:00+00:00,2020-08-14T20:00:00+00:00,2020-08-14T20:00:00+00:00,1696,1697,1697,11828.6,11776.4,52.20000000000073,1.0,11880.800000000001,loss,sl,1,1,11770.25,11560.11875,1.8177257045910569,2.139954228411368,0.048168536946855814,75.96891346934541,0.6433954136722033,52.0,0.44039805208553884,19.5,0.16514926953207706,1.5,31.0,0.012703789964005929,0.26254499258945585,0.5961538461538461,-0.16487697640991117,-0.04655887581478391,0.8197071254749666,62.01086923872553,11855.0,11639.5,0.7795823665893271,0.4022866821935211,1.422824475968664,-1.153100767228421,3.0,0.4006748207507381,1,3.0,0.4006748207507381,1
1h,BTC_USDT,PFR,long,2020-08-17T02:00:00+00:00,2020-08-17T03:00:00+00:00,2020-08-17T13:00:00+00:00,1751,1752,1762,11870.1,11774.4,95.70000000000073,1.0,11965.800000000001,win,tp,1,11,11864.25,11815.0875,0.416099330622819,0.42244714649807175,0.012115465655288664,70.59438925994776,0.5949801033286789,95.5,0.8048883270122207,18.0,0.15170670037926676,5.0,72.5,0.04214075010535188,0.6110408765276022,0.9476439790575916,0.1519371992909635,-0.4196391103650887,0.0421585160202298,51.65671444137092,11938.0,11695.0,0.6995884773662552,0.6152549515381374,1.4327855035819637,0.08878449242952598,29.0,0.9847283651840106,1,29.0,0.9847283651840106,1
1h,BTC_USDT,PFR,long,2020-08-17T19:00:00+00:00,2020-08-17T20:00:00+00:00,2020-08-17T23:00:00+00:00,1768,1769,1772,12344.1,12272.9,71.20000000000073,1.0,12415.300000000001,loss,sl,1,4,12243.0625,11884.23125,3.0193896639296653,3.7298899750036356,0.4213141350638816,98.20544875044146,0.7966371831307358,71.0,0.5759480835530318,15.0,0.12167917258162643,16.5,39.5,0.13384708983978907,0.32042182113161627,0.7676056338028169,0.12182741116750773,-0.2750475265946739,1.3732987952798092,73.13089112151684,12451.0,11774.5,0.8174427198817442,1.0018251875887243,4.485905495842628,-0.48752066587111736,4.0,0.9918882017508633,1,4.0,0.9918882017508633,1
1h,BTC_USDT,PFR,long,2020-08-24T06:00:00+00:00,2020-08-24T07:00:00+00:00,2020-08-25T06:00:00+00:00,1923,1924,1947,11756.6,11643.9,112.70000000000073,1.0,11869.300000000001,loss,sl,1,24,11669.3125,11647.6875,0.18565917054350917,0.9041494288029276,0.07072662298987492,47.51545281540328,0.40428361112399624,112.5,0.9572024164043224,94.5,0.8040500297796307,3.5,14.5,0.02977963073257892,0.12337275589211266,0.9688888888888889,0.8105673971780192,0.5690326445043414,1.001160142654589,66.73348663215423,11756.5,11520.5,0.9851694915254238,0.02977963073257892,1.9782183272355993,2.845676190298387,0.0,0.029770765108663295,1,0.0,0.029770765108663295,1
1h,BTC_USDT,DL,long,2020-08-28T14:00:00+00:00,2020-08-28T15:00:00+00:00,2020-08-28T15:00:00+00:00,2027,2028,2028,11468.6,11405.9,62.70000000000073,1.0,11531.300000000001,win,tp,1,1,11436.25,11391.74375,0.3906886511558019,0.4323855160453409,0.0032776855170002623,60.56966697905056,0.5294088539380347,62.5,0.5462809195000436,22.0,0.1922908836640154,5.5,35.0,0.04807272091600385,0.3059173149200245,0.56,-0.19192183547064312,-0.28760676311661015,-0.04368338284116424,56.06127200045517,11485.0,11233.5,0.8250497017892644,0.3845817673280308,1.8136526527401453,0.523205775229131,2.0,0.3831084022638224,1,2.0,0.3831084022638224,1
1h,BTC_USDT,PFR,long,2020-08-30T05:00:00+00:00,2020-08-30T06:00:00+00:00,2020-08-30T08:00:00+00:00,2066,2067,2069,11600.1,11573.9,26.200000000000728,1.0,11626.300000000001,loss,sl,1,3,11566.0625,11443.89375,1.067545301178637,1.3073019836452144,0.08409884849268988,46.29136942547211,0.39928726808532466,26.0,0.22426359598050633,3.5,0.03018933022814508,6.5,16.0,0.05606589899512658,0.13800836675723466,0.75,0.030198446937013124,-0.313843508168532,0.721080752356551,60.38273938420463,11650.0,11425.0,0.7488888888888889,0.4873420451114848,1.4534006124121275,-0.33378197765282197,4.0,0.4849785407725322,1,4.0,0.4849785407725322,1
1h,BTC_USDT,DL,long,2020-08-30T15:00:00+00:00,2020-08-30T16:00:00+00:00,2020-08-30T16:00:00+00:00,2076,2077,2077,11662.1,11591.9,70.20000000000073,1.0,11732.300000000001,loss,sl,1,1,11602.6875,11467.9375,1.1750151236872368,1.334699460997237,0.012369847689527579,45.836071076761286,0.3944244994127983,70.0,0.6023578005335168,6.0,0.05163066861715859,35.0,29.0,0.3011789002667584,0.24954823164959986,0.4142857142857143,-0.05160402511396045,0.12492999612285782,0.4494770507390333,60.03495285861977,11668.0,11463.0,0.7707317073170732,0.40444023750107566,1.3596076069185095,2.4461551159602406,2.0,0.40281110730202263,1,2.0,0.40281110730202263,1
1h,BTC_USDT,PFR,long,2020-08-30T22:00:00+00:00,2020-08-30T23:00:00+00:00,2020-08-31T08:00:00+00:00,2083,2084,2093,11667.6,11595.9,71.70000000000073,1.0,11739.300000000001,loss,sl,1,10,11644.375,11492.475,1.3217344392743917,1.4707449874809355,0.009111177807314668,46.346949643883995,0.3974355755596106,71.5,0.6131286712687047,52.5,0.4501993740084895,6.0,13.0,0.05145135702954166,0.11147794023067359,0.916083916083916,0.45223533465414967,0.12449557826048618,0.09871244635193399,60.72417959943317,11688.0,11563.5,0.7871485943775101,0.22724349354714232,0.8403721648158471,0.30950296364710594,6.0,0.22672826830937715,1,6.0,0.22672826830937715,1
1h,BTC_USDT,DL,long,2020-08-31T17:00:00+00:00,2020-08-31T18:00:00+00:00,2020-08-31T20:00:00+00:00,2102,2103,2105,11733.6,11697.9,35.70000000000073,1.0,11769.300000000001,loss,sl,1,3,11705.5625,11573.9,1.137581109219886,1.2104822056523763,0.1195151101246372,50.288022962829764,0.4292984715966345,35.5,0.30305617210175856,3.5,0.0298787775311593,16.0,16.0,0.13658869728529965,0.13658869728529965,0.4507042253521127,-0.029869852784292217,-0.15342652574156235,-0.08529512111906667,58.24122601865716,11776.5,11575.5,0.6890547263681592,0.5335495987707017,1.182345910875875,-0.6420625556241905,4.0,0.530717955249862,1,4.0,0.530717955249862,1
1h,BTC_USDT,PFR,long,2020-09-01T20:00:00+00:00,2020-09-01T21:00:00+00:00,2020-09-01T23:00:00+00:00,2129,2130,2132,12016.6,11945.9,70.70000000000073,1.0,12087.300000000001,loss,sl,1,3,11966.5625,11685.49375,2.4052791949848107,2.7556067110985394,0.10722465125962939,66.7086898077351,0.5555585243200923,70.5,0.5871330418488444,45.5,0.378929835519467,9.0,16.0,0.07495315427857589,0.13325005205080157,0.8723404255319149,0.38037117538873844,0.37617554858935254,-0.2906373261366002,64.90810733632583,12054.0,11591.5,0.8994594594594595,0.3872579637726421,3.464501353320841,-1.572130363224881,4.0,0.38576406172224986,1,4.0,0.38576406172224986,1
1h,BTC_USDT,PFR,long,2020-09-09T22:00:00+00:00,2020-09-09T23:00:00+00:00,2020-09-09T23:00:00+00:00,2323,2324,2324,10283.6,10229.4,54.20000000000073,1.0,10337.800000000001,loss,sl,1,1,10269.0,10172.10625,0.9525436288084315,1.0508516857066772,0.0492508998929857,75.68944088459799,0.7363502372273371,54.0,0.5253429321918475,38.0,0.36968576709796674,4.5,11.5,0.04377857768265395,0.11187858741122678,0.9166666666666666,0.37105751391466324,-0.03403841478240022,0.0632757361888503,58.36905975057638,10345.0,9986.0,0.8161559888579387,0.6420858060122581,2.850471835781691,-1.513982214173726,3.0,0.637989366843886,1,3.0,0.637989366843886,1
1h,BTC_USDT,PFR,long,2020-09-13T07:00:00+00:00,2020-09-13T08:00:00+00:00,2020-09-13T09:00:00+00:00,2404,2405,2406,10560.6,10524.4,36.20000000000073,1.0,10596.800000000001,loss,sl,1,2,10501.4375,10354.23125,1.4217013938142367,1.866567834285131,0.12147428300545153,43.686398533125995,0.4141872342557572,36.0,0.34131310737141507,18.5,0.1753970135103105,13.0,4.5,0.12325195543967764,0.042664138421426884,0.6388888888888888,0.1757051951752242,0.004740684554849217,1.0974791526885852,69.31544288069618,10585.0,10275.5,0.8788368336025848,0.355534486845224,2.5788101445840246,-0.9471292149170595,3.0,0.35427491733585265,1,3.0,0.35427491733585265,1
1h,BTC_USDT,PFR,long,2020-09-14T09:00:00+00:00,2020-09-14T10:00:00+00:00,2020-09-14T10:00:00+00:00,2430,2431,2431,10372.1,10330.9,41.20000000000073,1.0,10413.300000000001,win,tp,1,1,10362.5,10357.23125,0.05087025550384686,0.14259361062348852,0.052424797531816426,50.95246074405165,0.4912501035870772,41.0,0.3952950250674894,10.0,0.09641342074816814,0.0,31.0,0.0,0.29888160431932126,1.0,0.09650646593322154,0.07236239085339768,0.2270860511185191,52.150653539097114,10457.0,10216.5,0.6465696465696466,0.8195140763594292,1.4992286926340146,0.39749866116712623,1.0,0.8128526345988334,1,1.0,0.8128526345988334,1
1h,BTC_USDT,DL,long,2020-09-15T06:00:00+00:00,2020-09-15T07:00:00+00:00,2020-09-15T08:00:00+00:00,2451,2452,2453,10745.6,10707.4,38.20000000000073,1.0,10783.800000000001,loss,sl,1,2,10728.0,10455.31875,2.608062523201405,2.7276188973196023,0.10008845025836785,63.809902601450545,0.5941055127922401,38.0,0.3538010334714399,5.0,0.04655276756203156,0.0,33.0,0.0,0.30724826590940835,0.868421052631579,-0.04653110604438959,-0.1765881314187423,0.181886018095323,66.15400473436763,10838.0,10403.0,0.7758620689655172,0.9077789674596154,3.14231181043713,0.3556387184713322,4.0,0.8996124746263148,1,4.0,0.8996124746263148,1
1h,BTC_USDT,PFR,long,2020-09-18T12:00:00+00:00,2020-09-18T13:00:00+00:00,2020-09-18T13:00:00+00:00,2529,2530,2530,10998.1,10958.9,39.20000000000073,1.0,11037.300000000001,loss,sl,1,1,10973.0625,10882.48125,0.8323584292874318,1.015565728633801,0.09551532793595925,49.92404611563378,0.4541439653928298,39.0,0.35477121804784867,13.0,0.11825707268261622,5.0,21.0,0.045483489493313926,0.1910306558719185,0.8717948717948718,0.11839708561021123,-0.15893919440533866,0.32397900981062655,59.48562076309671,11044.0,10840.0,0.75,0.463931592831802,1.3917947784954061,-0.2595515591247891,3.0,0.46178920680912716,1,3.0,0.46178920680912716,1
1h,BTC_USDT,PFR,long,2020-09-24T19:00:00+00:00,2020-09-24T20:00:00+00:00,2020-09-24T22:00:00+00:00,2680,2681,2683,10671.1,10604.9,66.20000000000073,1.0,10737.300000000001,win,tp,1,3,10542.8125,10444.9125,0.937298421599986,2.0544691015841408,0.2884750691871101,70.97741387828351,0.6658606302198369,66.0,0.6191660021576997,40.5,0.37994277405131577,11.5,14.0,0.10788498522444769,0.1313382428819363,0.8257575757575758,0.3813918448064779,-0.13116597179931855,2.372148859543821,70.55217508007992,10715.0,10200.0,0.8922330097087379,0.5206623199962475,4.310708757446409,-0.19078068865903164,2.0,0.5179654689687354,1,2.0,0.5179654689687354,1
1h,BTC_USDT,PFR,long,2020-09-28T04:00:00+00:00,2020-09-28T05:00:00+00:00,2020-09-28T05:00:00+00:00,2761,2762,2762,10909.1,10871.4,37.70000000000073,1.0,10946.800000000001,loss,sl,1,1,10847.375,10716.10625,1.2249668577147532,1.7207159550139703,0.2006788679418375,52.10732738380681,0.47802694723917993,37.5,0.34402091647172145,9.5,0.08715196550616944,8.5,19.5,0.07797807440025686,0.17889087656529518,0.7733333333333333,0.08722798641078722,-0.26077408729069385,1.1365745036184816,68.13438401973275,10956.0,10599.5,0.844319775596073,0.5091509563781478,2.7613412228796843,-0.7343318313430741,4.0,0.5065717415115005,1,4.0,0.5065717415115005,1
1h,BTC_USDT,PFR,long,2020-10-05T16:00:00+00:00,2020-10-05T17:00:00+00:00,2020-10-05T17:00:00+00:00,2941,2942,2942,10740.1,10698.4,41.70000000000073,1.0,10781.800000000001,loss,sl,1,1,10701.25,10584.16875,1.1061922080560107,1.46758100394043,0.08205689277899343,37.31096020113673,0.3474180380942942,41.5,0.38642394897341587,19.5,0.18157269891521952,0.5,21.5,0.004655710228595372,0.200195539829601,0.9879518072289156,0.18190298507463343,0.16321581794440654,0.7127115862521682,65.96661464184947,10771.0,10615.0,0.7980769230769231,0.2933097444015085,1.1592718469202477,-0.4687613575526136,2.0,0.29245195432179,1,2.0,0.29245195432179,1
1h,BTC_USDT,PFR,long,2020-10-05T18:00:00+00:00,2020-10-05T19:00:00+00:00,2020-10-05T20:00:00+00:00,2943,2944,2945,10712.6,10676.9,35.70000000000073,1.0,10748.300000000001,win,tp,1,2,10707.625,10590.45625,1.10636168295394,1.1429512302645197,0.03792652756383326,38.38802180608218,0.35838138268293124,35.5,0.33141950240395834,18.5,0.17271157167530224,1.0,16.0,0.00933576063109742,0.1493721700975587,0.971830985915493,0.17301038062282892,-0.0792910447761197,-0.09792949076664614,57.74686483908232,10771.0,10615.0,0.6185897435897436,0.5554777575502964,0.9009009009009009,-1.10315552151285,4.0,0.55240924705227,1,4.0,0.55240924705227,1
1h,BTC_USDT,DL,long,2020-10-09T14:00:00+00:00,2020-10-09T15:00:00+00:00,2020-10-09T18:00:00+00:00,3035,3036,3039,11075.6,11033.4,42.20000000000073,1.0,11117.800000000001,loss,sl,1,4,10983.125,10721.0875,2.4441317170482972,3.1145394532037947,0.23179556761646314,51.872330369391804,0.46922053703656086,42.0,0.37991858887381275,14.5,0.1311623699683401,6.0,21.5,0.054274084124830396,0.19448213478064225,0.5119047619047619,-0.13099055964587158,0.10866612333604309,1.6691957511380862,73.53523639619311,11096.0,10829.5,0.8461538461538461,0.370872908186341,2.0398009950248754,-0.027156102440718814,2.0,0.3695025234318673,1,2.0,0.3695025234318673,1
1h,BTC_USDT,PFR,long,2020-10-10T20:00:00+00:00,2020-10-10T21:00:00+00:00,2020-10-10T21:00:00+00:00,3065,3066,3066,11364.6,11336.9,27.700000000000728,1.0,11392.300000000001,loss,sl,1,1,11350.125,10950.2125,3.652098075722278,3.7514112169056113,0.02310536044362292,55.36218184665583,0.4873002539094783,27.5,0.24205615702843059,11.5,0.10122348384825279,3.5,12.5,0.030807147258163897,0.11002552592201391,0.8727272727272727,0.10132604960571001,0.07487337590839083,0.13220518244314583,67.94063749315112,11483.5,11053.5,0.7151162790697675,1.0782501540357363,2.7066279376815423,-0.5217460165466932,17.0,1.0667479427003963,1,17.0,1.0667479427003963,1
1h,BTC_USDT,PFR,long,2020-10-11T13:00:00+00:00,2020-10-11T14:00:00+00:00,2020-10-11T14:00:00+00:00,3082,3083,3083,11377.1,11336.4,40.70000000000073,1.0,11417.800000000001,win,tp,1,1,11359.875,11100.7125,2.334647438171202,2.3763114304599853,0.029147784768357606,47.25121281663397,0.4157790735767872,40.5,0.35637291565840995,12.0,0.10559197500989925,12.5,16.0,0.10999164063531172,0.140789300013199,0.691358024691358,0.10570358951773606,-0.25890819729682546,0.1718818862935123,57.52679527682561,11407.0,11262.5,0.7058823529411765,0.3739715781600598,0.8975317875841435,0.40122960280880104,34.0,1.0362694300518136,1,34.0,1.0362694300518136,1
1h,BTC_USDT,PFR,long,2020-10-12T20:00:00+00:00,2020-10-12T21:00:00+00:00,2020-10-12T21:00:00+00:00,3113,3114,3114,11574.6,11533.9,40.70000000000073,1.0,11615.300000000001,win,tp,1,1,11531.0625,11322.9875,1.837633398429529,2.08878178130993,0.2952117306111856,61.744251550608624,0.5341429261698916,40.5,0.35036117479129725,15.5,0.13408884467321253,15.0,10.0,0.12976339807085083,0.08650893204723388,0.6296296296296297,0.1342688842688844,0.030287296642428352,0.09091696250758119,68.03277085618922,11593.0,11186.0,0.9176904176904177,0.28980492235823346,3.2311086119641854,-0.5958269395612252,5.0,0.28896748037608905,1,5.0,0.28896748037608905,1
1h,BTC_USDT,PFR,long,2020-10-16T00:00:00+00:00,2020-10-16T01:00:00+00:00,2020-10-16T04:00:00+00:00,3189,3190,3193,11507.1,11468.4,38.70000000000073,1.0,11545.800000000001,loss,sl,1,4,11495.875,11432.1375,0.5575291584797617,0.6286007319278591,0.132019297635605,56.37628598599651,0.4900581187934328,38.5,0.3346662030598053,0.5,0.0043463143254520165,3.0,35.0,0.0260778859527121,0.30424200278164115,0.922077922077922,0.004346503238150667,0.11748835994951357,-0.14755663570870103,60.410738148680814,11599.0,11257.0,0.7222222222222222,0.8257997218358832,2.1470792767732965,-1.0826593125420836,4.0,0.8190361238037761,1,4.0,0.8190361238037761,1
1h,BTC_USDT,PFR,long,2020-10-19T19:00:00+00:00,2020-10-19T20:00:00+00:00,2020-10-19T21:00:00+00:00,3280,3281,3282,11690.6,11654.9,35.70000000000073,1.0,11726.300000000001,win,tp,1,2,11677.8125,11414.20625,2.309457567406413,2.3198612693721103,0.22369209692610667,58.34805610709235,0.4995980486950283,35.5,0.3039643805120301,10.5,0.08990495761623427,11.5,13.5,0.0984673345320661,0.11559208836372976,0.676056338028169,0.0899858593649494,-0.6887755102040871,0.27044430135221287,64.73324730289889,11821.0,11405.5,0.6582430806257521,1.2158575220481205,2.341810086480007,-0.16597423136076858,3.0,1.2012520091362828,1,3.0,1.2012520091362828,1
1h,BTC_USDT,DL,long,2020-10-21T19:00:00+00:00,2020-10-21T20:00:00+00:00,2020-10-21T21:00:00+00:00,3328,3329,3330,12786.1,12659.4,126.70000000000073,1.0,12912.800000000001,win,tp,1,2,12671.1875,11833.425,7.079628256400837,7.158324829878085,0.34304640984188317,120.55900625252187,0.9507433165294892,126.5,0.9975947320689247,80.5,0.6348330113165884,25.0,21.0,0.19715310910453057,0.1656086116478057,0.16600790513833993,-0.6308283049917707,-1.1074283486059655,-0.38884524744697835,72.94241362535965,12899.0,11886.5,0.7841975308641975,1.7231181735735974,6.261582745159891,-0.08691339259291071,3.0,1.693929761997054,1,3.0,1.693929761997054,1
1h,BTC_USDT,PFR,long,2020-10-22T21:00:00+00:00,2020-10-22T22:00:00+00:00,2020-10-22T23:00:00+00:00,3354,3355,3356,13147.1,12958.9,188.20000000000073,1.0,13335.300000000001,loss,sl,1,2,13037.375,12305.43125,5.948135706336991,6.729294838813556,0.20367761830433623,127.75208727524355,0.9727192848459554,188.0,1.4314539155594472,29.0,0.22080938059161684,13.5,145.5,0.1027905737236837,1.1078539612441465,0.9281914893617021,0.22129802739516702,0.693858774821754,0.6822798880754322,68.55952584180851,13174.0,12680.0,0.9180161943319838,0.3083717211710511,3.4530018654585604,0.8741851000710343,1.0,0.3074237133748292,1,1.0,0.3074237133748292,1
1h,BTC_USDT,DL,long,2020-10-24T05:00:00+00:00,2020-10-24T06:00:00+00:00,2020-10-24T07:00:00+00:00,3386,3387,3388,12973.6,12932.4,41.20000000000073,1.0,13014.800000000001,loss,sl,1,2,12951.9375,12761.3375,1.493573851486965,1.592015727191608,0.05785028346638898,73.9465705629909,0.5703773424581812,41.0,0.3162482162829265,1.5,0.011570056693277797,7.5,32.0,0.05785028346638898,0.24682787612325968,0.7804878048780488,-0.011568718186028004,-0.18862114096542815,0.4532775453277571,54.236583017634224,13025.0,12724.5,0.7986688851913477,0.4666589532955378,1.8512090709244473,-0.6106280146585669,31.0,1.642515742356422,1,31.0,1.642515742356422,1
1h,BTC_USDT,PFR,long,2020-10-24T14:00:00+00:00,2020-10-24T15:00:00+00:00,2020-10-25T03:00:00+00:00,3395,3396,3408,13090.1,12949.9,140.20000000000073,1.0,13230.300000000001,win,tp,1,13,12975.8125,12859.9625,0.90085799239306,1.613826634408929,0.11526688348957337,66.06604782185065,0.5055752655201886,140.0,1.0713602448823416,78.0,0.596900707863019,22.5,39.5,0.17218289649894777,0.302276640520375,0.8392857142857143,0.6004850071211321,0.588869217150334,0.9151285813576271,64.9040955351077,13090.0,12839.0,0.9103585657370518,0.17218289649894777,1.7486129711115364,4.317596373748321,0.0,0.17188693659281895,1,0.0,0.17188693659281895,1
1h,BTC_USDT,DL,long,2020-10-25T22:00:00+00:00,2020-10-25T23:00:00+00:00,2020-10-26T00:00:00+00:00,3427,3428,3429,13024.1,12980.9,43.20000000000073,1.0,13067.300000000001,loss,sl,1,2,13003.4375,12996.8375,0.050781584366199575,0.1128159061771786,0.024497559850901126,69.61075273418538,0.5349940647441523,43.0,0.3304768858317642,12.0,0.0922261076739807,0.5,30.5,0.003842754486415863,0.23440802367136765,0.7093023255813954,-0.09214112949668118,-0.22620964649949782,0.06921745818111447,48.9741359086195,13349.5,12895.0,0.2563256325632563,2.597702032817123,0.8953617953348961,-0.7167741448144076,19.0,2.5319300348327656,1,19.0,2.5319300348327656,1
1h,BTC_USDT,PFR,long,2020-10-26T04:00:00+00:00,2020-10-26T05:00:00+00:00,2020-10-26T07:00:00+00:00,3433,3434,3436,13140.6,13052.9,87.70000000000073,1.0,13228.300000000001,loss,sl,1,3,13060.0625,12999.3875,0.4667527604665933,0.8393664701509919,0.08391501697371935,66.6145906326951,0.5081785912399976,87.5,0.6675058168364039,14.0,0.10680093069382463,32.0,41.5,0.24411641301445627,0.316588473128123,0.6342857142857142,0.1069151170338678,0.2600481853990644,0.5947356304197626,59.926774983277014,13140.5,12900.0,0.8669438669438669,0.24411641301445627,1.5905710035473166,0.08852200204394536,0.0,0.2435219359993912,1,0.0,0.2435219359993912,1
1h,BTC_USDT,PFR,long,2020-10-27T06:00:00+00:00,2020-10-27T07:00:00+00:00,2020-10-27T07:00:00+00:00,3459,3460,3460,13106.1,13060.9,45.20000000000073,1.0,13151.300000000001,win,tp,1,1,13088.875,13040.04375,0.37447151969869175,0.5057977662076423,0.060086983061193346,73.96040450321556,0.5643247711217424,45.0,0.34335418892110486,15.5,0.11826644285060277,0.0,29.5,0.0,0.22508774607050205,1.0,0.1184064779802041,0.175800657341596,0.08782313184925172,55.43660167440042,13231.5,12773.0,0.7262813522355507,0.9575766824355257,2.540820998016176,-0.4225006574215974,17.0,0.9484941238710652,1,17.0,0.9484941238710652,1
1h,BTC_USDT,DL,long,2020-10-29T20:00:00+00:00,2020-10-29T21:00:00+00:00,2020-10-29T21:00:00+00:00,3521,3522,3522,13524.6,13433.9,90.70000000000073,1.0,13615.300000000001,loss,sl,1,1,13469.0625,13321.25625,1.1095518862945049,1.1766439069888746,0.32089330761240537,128.56129983505187,0.9538603638154909,90.5,0.6714646089924321,18.0,0.1335509719542959,28.5,44.0,0.21145570559430185,0.3264579314438344,0.4861878453038674,-0.1333728512151744,-0.7657193344131952,0.3163261508689619,58.29434956692578,13638.0,12976.0,0.7583081570996979,1.1871197507048523,3.724588217836474,0.12501834401412681,3.0,1.1731925502273062,1,3.0,1.1731925502273062,1
